# inner_mean	 background_mean	 backgroudn_std	 inner_no_poitns	 outer_no_points
3.429984227129337341e+03 3.422460784313725526e+03 8.565401869659915235e+00 3.170000000000000000e+02 2.040000000000000000e+02
3.425461663947797661e+03 3.411919191919192144e+03 1.132858792601754239e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.421221238938052920e+03 3.411607142857142662e+03 1.064471460301270156e+01 1.130000000000000000e+02 8.400000000000000000e+01
3.432087248322147843e+03 3.425125000000000000e+03 1.277820221795996325e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.423151193633952062e+03 3.413860169491525539e+03 1.081202751357595560e+01 3.770000000000000000e+02 2.360000000000000000e+02
3.426388254486133974e+03 3.420980281690141055e+03 8.773979130349330191e+00 6.130000000000000000e+02 3.550000000000000000e+02
3.426487309644669949e+03 3.422966666666666697e+03 7.291471425957558594e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.440147208121827589e+03 3.425324999999999818e+03 7.221683206381552367e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.427305993690851665e+03 3.420391509433962256e+03 7.361457735106549549e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.425880913539967423e+03 3.412117318435753987e+03 8.971879194065218499e+00 6.130000000000000000e+02 3.580000000000000000e+02
3.430664429530201232e+03 3.414928571428571558e+03 1.008627746977441220e+01 1.490000000000000000e+02 4.200000000000000000e+01
3.433946308724832306e+03 3.413307692307692378e+03 1.502310843275281016e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.459716814159291971e+03 3.428696969696969518e+03 9.314325390704912166e+00 1.130000000000000000e+02 3.300000000000000000e+01
3.438616639477977060e+03 3.421475543478260988e+03 7.589641806311392180e+00 6.130000000000000000e+02 3.680000000000000000e+02
3.426982055464926816e+03 3.421498127340823885e+03 7.939081981588052450e+00 6.130000000000000000e+02 2.670000000000000000e+02
3.421383399209486015e+03 3.410686170212765774e+03 1.161448198223702377e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.463448275862068840e+03 3.462699999999999818e+03 2.277520581685267587e+01 2.900000000000000000e+01 2.000000000000000000e+01
3.435929203539822993e+03 3.422108108108107899e+03 6.927359716151694435e+00 1.130000000000000000e+02 3.700000000000000000e+01
3.429197628458498002e+03 3.413234972677595579e+03 8.070351924823992107e+00 2.530000000000000000e+02 1.830000000000000000e+02
3.424851851851851734e+03 3.420426470588235134e+03 1.406216887345638256e+01 8.100000000000000000e+01 6.800000000000000000e+01
3.422912466843501534e+03 3.418152542372881271e+03 8.155924454397041501e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.426424143556280796e+03 3.420913857677902797e+03 7.443424246881959583e+00 6.130000000000000000e+02 2.670000000000000000e+02
3.451528548123980272e+03 3.422992125984251743e+03 8.324295841359145243e+00 6.130000000000000000e+02 3.810000000000000000e+02
3.649814029363784812e+03 3.429080808080807856e+03 9.259095192914360339e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.431159292035398266e+03 3.422333333333333485e+03 7.740329347818373229e+00 1.130000000000000000e+02 8.400000000000000000e+01
3.426291777188328979e+03 3.422199152542372758e+03 7.895407330146698044e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.430132743362831661e+03 3.423404761904761926e+03 7.811955196423601144e+00 1.130000000000000000e+02 8.400000000000000000e+01
3.430932885906040156e+03 3.423721153846153811e+03 1.151709158896633234e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.423438563327032170e+03 3.410384408602150415e+03 1.536036912655461073e+01 5.290000000000000000e+02 3.720000000000000000e+02
3.430451327433628194e+03 3.420928571428571558e+03 8.113459884199651029e+00 1.130000000000000000e+02 8.400000000000000000e+01
3.431491493383743091e+03 3.412508379888268337e+03 8.458487995082068167e+00 5.290000000000000000e+02 3.580000000000000000e+02
3.637996737357259462e+03 3.433161616161616166e+03 1.181289919058871440e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.427618037135278428e+03 3.419296610169491487e+03 7.620566865824795144e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.429630872483221538e+03 3.426242718446601884e+03 1.494551010242536293e+01 1.490000000000000000e+02 1.030000000000000000e+02
3.522194127243066760e+03 3.428805555555555657e+03 1.188483186229665556e+01 6.130000000000000000e+02 3.240000000000000000e+02
3.431323251417769370e+03 3.420034946236559335e+03 1.080080464183516398e+01 5.290000000000000000e+02 3.720000000000000000e+02
3.435362831858406935e+03 3.424656250000000000e+03 8.338949930147080636e+00 1.130000000000000000e+02 6.400000000000000000e+01
3.428823343848580407e+03 3.421165094339622556e+03 8.278530341415772043e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.437087248322147843e+03 3.423673076923077133e+03 9.137246584607913391e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.433066312997347268e+03 3.420347457627118729e+03 7.586090213198153798e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.432697160883280958e+03 3.414952830188679400e+03 1.004882615455017536e+01 3.170000000000000000e+02 2.120000000000000000e+02
3.437583892617449692e+03 3.422785714285714221e+03 7.497732083407474768e+00 1.490000000000000000e+02 8.400000000000000000e+01
3.424944664031620505e+03 3.420234042553191557e+03 8.179405289616493491e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.517168026101142004e+03 3.422818414322250646e+03 8.871072477293305170e+00 6.130000000000000000e+02 3.910000000000000000e+02
3.422748299319727721e+03 3.419201492537313243e+03 8.116483918863400149e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.423928934010152261e+03 3.417890756302520913e+03 1.413368936471502302e+01 1.970000000000000000e+02 1.190000000000000000e+02
3.429201342281879079e+03 3.423067307692307622e+03 8.001519594952096526e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.428243654822334975e+03 3.419591666666666697e+03 9.580793141604832641e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.473214854111405657e+03 3.423078212290502961e+03 8.400221142318155643e+00 3.770000000000000000e+02 1.790000000000000000e+02
3.607574225122349162e+03 3.415487309644669949e+03 1.015944417573903102e+01 6.130000000000000000e+02 3.940000000000000000e+02
3.431779840848806543e+03 3.423550847457627242e+03 7.485689689619333009e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.427254486133768296e+03 3.419201117318435536e+03 9.494120431822310024e+00 6.130000000000000000e+02 3.580000000000000000e+02
3.428493368700265364e+03 3.419245762711864245e+03 7.899191592061881373e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.424371882086167716e+03 3.418432835820895434e+03 1.033032614329172816e+01 4.410000000000000000e+02 2.680000000000000000e+02
3.428625994694960355e+03 3.419131578947368325e+03 8.553149781871924873e+00 3.770000000000000000e+02 1.900000000000000000e+02
3.423238172920065153e+03 3.418285353535353352e+03 7.931645327565111536e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.423810725552050371e+03 3.419066037735849022e+03 7.295344687660998417e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.431527918781725930e+03 3.422175000000000182e+03 7.627431306366078800e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.425816976127321141e+03 3.418385593220339160e+03 7.666212193375052664e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.462941644562334204e+03 3.420599999999999909e+03 9.235970869093126367e+00 3.770000000000000000e+02 1.900000000000000000e+02
3.424324873096446481e+03 3.419916666666666515e+03 8.020373363434453395e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.418040609137055981e+03 3.413941666666666606e+03 9.583228260293548573e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.420584070796460310e+03 3.414059523809523853e+03 1.165409307872252853e+01 1.130000000000000000e+02 8.400000000000000000e+01
3.429422818791946156e+03 3.421538461538461434e+03 8.125130859210202061e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.422225464190981256e+03 3.418156779661017026e+03 7.373566839359468439e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.427739130434782510e+03 3.420308510638297776e+03 8.808272943652848852e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.485458401305057123e+03 3.422381313131313163e+03 8.573423481601620821e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.426734748010610019e+03 3.421317796610169353e+03 8.037825105910730628e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.430382716049382907e+03 3.423152173913043498e+03 1.000644877132904043e+01 8.100000000000000000e+01 4.600000000000000000e+01
3.431630872483221538e+03 3.420505617977527891e+03 1.108407461231483104e+01 1.490000000000000000e+02 8.900000000000000000e+01
3.428381703470031425e+03 3.419443113772455035e+03 7.507764276810880766e+00 3.170000000000000000e+02 1.670000000000000000e+02
3.431167512690355125e+03 3.421383333333333212e+03 7.409659611315189132e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.433192429022081797e+03 3.419714285714285779e+03 8.224662632684269781e+00 3.170000000000000000e+02 1.610000000000000000e+02
3.441308300395256992e+03 3.426750000000000000e+03 7.942362181446814162e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.424533156498673634e+03 3.419266949152542566e+03 7.870289068030709601e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.426097879282218400e+03 3.418810606060606005e+03 1.015098087694010154e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.448939641109298464e+03 3.413208121827411105e+03 1.015525844759464391e+01 6.130000000000000000e+02 3.940000000000000000e+02
3.427213438735177988e+03 3.419856382978723559e+03 7.882488786566625549e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.466243066884176187e+03 3.418275252525252654e+03 8.088368858726514787e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.438571428571428442e+03 3.420142857142857338e+03 8.790068607380092658e+00 4.900000000000000000e+01 7.000000000000000000e+00
3.435476340694006467e+03 3.419828282828282681e+03 7.323051199432045522e+00 3.170000000000000000e+02 1.980000000000000000e+02
3.428461928934010302e+03 3.422258333333333212e+03 8.581468243967474763e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.423482649842271258e+03 3.419589622641509322e+03 8.334203556081670072e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.426771812080537075e+03 3.419146067415730158e+03 8.348518756860846324e+00 1.490000000000000000e+02 8.900000000000000000e+01
3.425188328912466659e+03 3.417146596858638532e+03 7.434846244570830542e+00 3.770000000000000000e+02 1.910000000000000000e+02
3.426280757097791593e+03 3.421127358490566166e+03 1.103544061767365392e+01 3.170000000000000000e+02 2.120000000000000000e+02
3.431163265306122412e+03 3.420795348837209076e+03 7.640466121430758761e+00 4.410000000000000000e+02 2.150000000000000000e+02
3.425986767485822384e+03 3.418924528301886767e+03 7.349548786497165587e+00 5.290000000000000000e+02 3.710000000000000000e+02
3.429899328859060461e+03 3.420229166666666515e+03 6.972384764594934836e+00 1.490000000000000000e+02 9.600000000000000000e+01
3.421780045351473746e+03 3.411869402985074430e+03 7.917114727836298549e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.424299492385786834e+03 3.418608333333333121e+03 1.076668924146240158e+01 1.970000000000000000e+02 1.200000000000000000e+02
3.426782493368700216e+03 3.419995762711864245e+03 7.625502418210555078e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.428893964110930028e+03 3.420234848484848499e+03 7.946023573688214547e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.429278911564626014e+03 3.414738805970149315e+03 9.714913220034452124e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.431725663716814324e+03 3.421983606557377243e+03 7.763917811236098032e+00 1.130000000000000000e+02 6.100000000000000000e+01
3.430106194690265511e+03 3.421967213114754031e+03 7.222385994004015153e+00 1.130000000000000000e+02 6.100000000000000000e+01
3.424795841209830087e+03 3.417968115942028817e+03 7.927323739302998717e+00 5.290000000000000000e+02 3.450000000000000000e+02
3.427114093959731690e+03 3.420692307692307622e+03 7.711226734539666339e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.452510204081632764e+03 3.414750000000000000e+03 7.980444849756183956e+00 4.900000000000000000e+01 4.000000000000000000e+00
3.421570469798657541e+03 3.415480769230769056e+03 1.434062328950038889e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.418060913705583971e+03 3.411891666666666879e+03 1.473193573687977853e+01 1.970000000000000000e+02 1.200000000000000000e+02
3.483473083197389769e+03 3.412114525139664693e+03 1.095346995723805428e+01 6.130000000000000000e+02 3.580000000000000000e+02
3.427329949238578592e+03 3.422258333333333212e+03 7.629434047744883429e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.443889070146818995e+03 3.419046070460704414e+03 8.238355797059128349e+00 6.130000000000000000e+02 3.690000000000000000e+02
3.429063660477453595e+03 3.417279661016949376e+03 7.700303310359350561e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.423157360406091357e+03 3.416474999999999909e+03 8.553715079815708222e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.427465028355387403e+03 3.410871473354231966e+03 9.494385472977073803e+00 5.290000000000000000e+02 3.190000000000000000e+02
3.420043478260869506e+03 3.411586419753086375e+03 1.084153254492061080e+01 2.530000000000000000e+02 1.620000000000000000e+02
3.419834467120181216e+03 3.408835820895522374e+03 9.190109893168775912e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.424426395939086433e+03 3.411604395604395449e+03 8.764161690042660879e+00 1.970000000000000000e+02 9.100000000000000000e+01
3.425782493368700216e+03 3.420182203389830647e+03 7.855464807919585013e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.430580441640378467e+03 3.421797169811320600e+03 9.235462390965473389e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.437233201581027515e+03 3.421287234042553337e+03 7.876199456679236377e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.424376657824933773e+03 3.417241525423728945e+03 7.939718074139110016e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.428716088328075784e+03 3.422033018867924511e+03 7.519399084005959466e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.438702947845804829e+03 3.416944029850746119e+03 7.880203906692339721e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.425271293375394180e+03 3.417325471698113233e+03 8.074693303606782280e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.451362811791383137e+03 3.419801886792452933e+03 7.851114343837709342e+00 4.410000000000000000e+02 2.120000000000000000e+02
3.427305039787798250e+03 3.419343220338982974e+03 7.399953948706447626e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.419814744801512461e+03 3.410184281842818564e+03 9.911460180641121553e+00 5.290000000000000000e+02 3.690000000000000000e+02
3.450438825448613443e+03 3.421161616161616166e+03 7.925100223318175097e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.428544423440453556e+03 3.419937500000000000e+03 1.207253468622061909e+01 5.290000000000000000e+02 2.240000000000000000e+02
3.428690355329949398e+03 3.413430232558139323e+03 8.665006740123276430e+00 1.970000000000000000e+02 8.600000000000000000e+01
3.435380097879282403e+03 3.419154040404040188e+03 8.759641662703650411e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.430552050473186227e+03 3.421597633136094828e+03 9.114861735491484040e+00 3.170000000000000000e+02 1.690000000000000000e+02
3.427977324263038554e+03 3.418313432835821004e+03 8.223481042383706807e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.425611987381703329e+03 3.412320754716981355e+03 1.127574385264237478e+01 3.170000000000000000e+02 2.120000000000000000e+02
3.427525285481239735e+03 3.419238297872340354e+03 1.226006409326013724e+01 6.130000000000000000e+02 2.350000000000000000e+02
3.437272211720227006e+03 3.418773381294964111e+03 8.139238607732727004e+00 5.290000000000000000e+02 2.780000000000000000e+02
3.424692307692307622e+03 3.416944915254237458e+03 7.574008828789472680e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.482355628058727689e+03 3.423290404040404155e+03 8.759929940588799369e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.428625708884688265e+03 3.419021671826625607e+03 9.075337979056092408e+00 5.290000000000000000e+02 3.230000000000000000e+02
3.480086956521739012e+03 3.418747603833865924e+03 1.018409784374520299e+01 5.290000000000000000e+02 3.130000000000000000e+02
3.439996047430830004e+03 3.412489361702127553e+03 1.163061320061685500e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.426920353982301094e+03 3.416565217391304486e+03 1.063556824571507242e+01 1.130000000000000000e+02 2.300000000000000000e+01
3.433986577181207849e+03 3.423648351648351763e+03 7.887078912148231424e+00 1.490000000000000000e+02 9.100000000000000000e+01
3.445011342155009515e+03 3.418909385113268399e+03 1.010614584123488413e+01 5.290000000000000000e+02 3.090000000000000000e+02
3.423400756143667422e+03 3.418482479784366660e+03 1.401622434160019104e+01 5.290000000000000000e+02 3.710000000000000000e+02
3.440117455138662535e+03 3.420413461538461434e+03 8.365003306959525986e+00 6.130000000000000000e+02 2.080000000000000000e+02
3.441172920065253038e+03 3.422440170940170901e+03 8.951832738187686545e+00 6.130000000000000000e+02 2.340000000000000000e+02
3.425710659898476933e+03 3.416311688311688158e+03 7.281465066402503794e+00 1.970000000000000000e+02 7.700000000000000000e+01
3.453208616780045304e+03 3.422534782608695878e+03 1.075562981785948047e+01 4.410000000000000000e+02 2.300000000000000000e+02
3.501259259259259125e+03 3.428529411764705856e+03 8.678015814545894102e+00 8.100000000000000000e+01 1.700000000000000000e+01
3.427946949602122004e+03 3.421597457627118729e+03 8.126843591252333354e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.426822335025380653e+03 3.418933962264150978e+03 7.214070198491603136e+00 1.970000000000000000e+02 1.060000000000000000e+02
3.430724832214765229e+03 3.422514705882353155e+03 1.065431788616132813e+01 1.490000000000000000e+02 6.800000000000000000e+01
3.421027667984189520e+03 3.413005319148935996e+03 8.854916497332975922e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.429557522123893705e+03 3.423023809523809632e+03 7.802588383833170660e+00 1.130000000000000000e+02 8.400000000000000000e+01
3.431156606851549896e+03 3.419768802228412369e+03 8.413381466558702115e+00 6.130000000000000000e+02 3.590000000000000000e+02
3.419604026845637691e+03 3.409480769230769056e+03 1.160817083685086004e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.429772870662460718e+03 3.418339622641509322e+03 7.747046658764375593e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.418355628058727689e+03 3.411792929292929330e+03 9.094484426002306776e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.431421319796954322e+03 3.420383333333333212e+03 8.154940561129526699e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.431416243654822210e+03 3.420408602150537718e+03 8.330842499753208230e+00 1.970000000000000000e+02 9.300000000000000000e+01
3.484553017944534986e+03 3.422881313131313163e+03 8.517276221614636711e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.417470699432892161e+03 3.409771505376344066e+03 9.544966859947601634e+00 5.290000000000000000e+02 3.720000000000000000e+02
3.446002267573696372e+03 3.420073770491803316e+03 7.896531748321159228e+00 4.410000000000000000e+02 2.440000000000000000e+02
3.427640316205533509e+03 3.419787878787878981e+03 9.902425707592989568e+00 2.530000000000000000e+02 1.650000000000000000e+02
3.432442477876106295e+03 3.410610169491525539e+03 1.150536639588135834e+01 1.130000000000000000e+02 5.900000000000000000e+01
3.427557046979865845e+03 3.418365384615384755e+03 8.108705782518912386e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.427850340136054456e+03 3.418089552238805936e+03 8.846082433844690840e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.423782334384858132e+03 3.418806603773584811e+03 8.011510220477532584e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.421614512471655416e+03 3.412141791044776255e+03 8.848773407767279053e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.421059936908517557e+03 3.415982954545454504e+03 8.148810866831333044e+00 3.170000000000000000e+02 1.760000000000000000e+02
3.431177865612648020e+03 3.416659574468084884e+03 8.186721464027030493e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.419479495268138635e+03 3.415882075471698045e+03 8.068121489644447308e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.426785488958990754e+03 3.419172248803827642e+03 8.449059018148922462e+00 3.170000000000000000e+02 2.090000000000000000e+02
3.426790123456790297e+03 3.420913043478260988e+03 8.021238348926152284e+00 8.100000000000000000e+01 4.600000000000000000e+01
3.431598984771573669e+03 3.412867647058823422e+03 9.722479125512215603e+00 1.970000000000000000e+02 6.800000000000000000e+01
3.447433931484502409e+03 3.419305475504322658e+03 9.214325958629764557e+00 6.130000000000000000e+02 3.470000000000000000e+02
3.429504078303425558e+03 3.420186868686868820e+03 8.603818114911195636e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.423948616600790501e+03 3.417164893617021335e+03 8.321303184646639650e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.426238578680202863e+03 3.418313131313131180e+03 9.109487189822747411e+00 1.970000000000000000e+02 9.900000000000000000e+01
3.434659898477157185e+03 3.420083333333333485e+03 8.212372102843096044e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.429350253807106583e+03 3.417275000000000091e+03 7.682189900455901110e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.430422924901185979e+03 3.413590909090909008e+03 8.993225181966352011e+00 2.530000000000000000e+02 1.540000000000000000e+02
3.432558375634517688e+03 3.413641304347826008e+03 9.916588563284220115e+00 1.970000000000000000e+02 9.200000000000000000e+01
3.433743362831858576e+03 3.419000000000000000e+03 8.537947746627285284e+00 1.130000000000000000e+02 5.800000000000000000e+01
3.426125611745513652e+03 3.418740634005763695e+03 1.064662372380053235e+01 6.130000000000000000e+02 3.470000000000000000e+02
3.422034026465028546e+03 3.409489247311827967e+03 9.340764657119731140e+00 5.290000000000000000e+02 3.720000000000000000e+02
3.433785234899328771e+03 3.418422222222222445e+03 5.555733330488980215e+00 1.490000000000000000e+02 4.500000000000000000e+01
3.424193675889328006e+03 3.414241610738255076e+03 8.447747808919615409e+00 2.530000000000000000e+02 1.490000000000000000e+02
3.430588932806324010e+03 3.428521276595744894e+03 9.043310356284944618e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.450009463722397413e+03 3.413184971098266033e+03 8.496881755422908356e+00 3.170000000000000000e+02 1.730000000000000000e+02
3.418260869565217490e+03 3.410255319148935996e+03 1.264653360143349836e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.429454258675079018e+03 3.417745283018868122e+03 8.095026799348133295e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.426426877470355521e+03 3.411925531914893782e+03 9.842093015707202852e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.417852348993288615e+03 3.411875000000000000e+03 1.664082531930710118e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.424604060913705780e+03 3.417910891089109100e+03 9.181448158927278058e+00 1.970000000000000000e+02 1.010000000000000000e+02
3.416466403162055485e+03 3.410255319148935996e+03 1.368951778692622590e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.424925170068027001e+03 3.418283653846153811e+03 8.128258051827623731e+00 4.410000000000000000e+02 2.080000000000000000e+02
3.422918781725888493e+03 3.417949999999999818e+03 8.225823160430005387e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.434083197389885754e+03 3.416346820809248584e+03 8.129440805604115639e+00 6.130000000000000000e+02 3.460000000000000000e+02
3.419326264274061941e+03 3.408734848484848499e+03 8.786921969854740055e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.433630872483221538e+03 3.417062500000000000e+03 7.515002356397944894e+00 1.490000000000000000e+02 4.800000000000000000e+01
3.422940711462450508e+03 3.415867021276595551e+03 8.754231661217946936e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.419025380710660102e+03 3.411041666666666515e+03 1.718206227112708717e+01 1.970000000000000000e+02 1.200000000000000000e+02
3.423581027667984017e+03 3.416217105263157919e+03 8.421399561110197496e+00 2.530000000000000000e+02 1.520000000000000000e+02
3.444312302839116910e+03 3.417633802816901607e+03 7.565189806355769875e+00 3.170000000000000000e+02 1.420000000000000000e+02
3.429601134215501133e+03 3.416214285714285779e+03 8.977248264059417338e+00 5.290000000000000000e+02 3.360000000000000000e+02
3.435087248322147843e+03 3.420576923076922867e+03 1.102417998667920074e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.467980424143556320e+03 3.421812101910828005e+03 1.243273801553232261e+01 6.130000000000000000e+02 3.140000000000000000e+02
3.531014681892332646e+03 3.411891414141414316e+03 1.282657543517144205e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.426391304347826008e+03 3.416312849162011389e+03 8.165358236017528526e+00 2.530000000000000000e+02 1.790000000000000000e+02
3.423033557046979695e+03 3.409403846153846189e+03 8.962013028041909024e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.428589905362775880e+03 3.418463235294117567e+03 8.271947711672062553e+00 3.170000000000000000e+02 1.360000000000000000e+02
3.427006711409395848e+03 3.420625000000000000e+03 8.534080433541380017e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.437753670473083275e+03 3.410710810810810926e+03 7.787039953312023144e+00 6.130000000000000000e+02 3.700000000000000000e+02
3.433455138662316585e+03 3.421874193548387211e+03 1.153005799000428411e+01 6.130000000000000000e+02 3.100000000000000000e+02
3.423857707509881493e+03 3.417558510638297776e+03 8.395273614266390183e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.421153119092627549e+03 3.415072580645161452e+03 8.197993513131478949e+00 5.290000000000000000e+02 3.720000000000000000e+02
3.429321766561514323e+03 3.421860335195530752e+03 8.454118159460771054e+00 3.170000000000000000e+02 1.790000000000000000e+02
3.427326259946949449e+03 3.416914141414141341e+03 8.464286352360103294e+00 3.770000000000000000e+02 1.980000000000000000e+02
3.422157728706624766e+03 3.418260869565217490e+03 7.896474360016024541e+00 3.170000000000000000e+02 1.610000000000000000e+02
3.440548672566371806e+03 3.418904761904761926e+03 6.589347549931392933e+00 1.130000000000000000e+02 2.100000000000000000e+01
3.409827160493827250e+03 3.409044117647059011e+03 2.014391881928449024e+01 8.100000000000000000e+01 6.800000000000000000e+01
3.447602122015915029e+03 3.420595555555555620e+03 1.072571065877699681e+01 3.770000000000000000e+02 2.250000000000000000e+02
3.432009070294784578e+03 3.414720149253731506e+03 8.677903659180703499e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.418873517786561479e+03 3.411114942528735810e+03 8.642883309014925075e+00 2.530000000000000000e+02 1.740000000000000000e+02
3.435938053097345346e+03 3.421653061224489647e+03 7.857275376565997504e+00 1.130000000000000000e+02 4.900000000000000000e+01
3.423424036281179269e+03 3.416553488372092943e+03 8.364691818985859229e+00 4.410000000000000000e+02 2.150000000000000000e+02
3.414569169960474483e+03 3.409218085106383114e+03 1.371170848306919865e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.432814058956916142e+03 3.419451492537313243e+03 8.379160673553640137e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.429504424778760949e+03 3.421366666666666788e+03 8.874996087636070285e+00 1.130000000000000000e+02 6.000000000000000000e+01
3.426039525691699509e+03 3.416228187919462925e+03 8.491702073136719875e+00 2.530000000000000000e+02 1.490000000000000000e+02
3.484429037520391375e+03 3.419515759312320824e+03 8.870472463743690028e+00 6.130000000000000000e+02 3.490000000000000000e+02
3.447241435562805691e+03 3.410734848484848499e+03 1.102695951240206185e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.420876543209876672e+03 3.412617647058823422e+03 1.298871615691267145e+01 8.100000000000000000e+01 6.800000000000000000e+01
3.440488958990536503e+03 3.417174528301886767e+03 9.513779096764292120e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.416521739130434980e+03 3.407973404255319110e+03 1.308622530244550042e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.424652996845426060e+03 3.417617924528301955e+03 1.019712591000487301e+01 3.170000000000000000e+02 2.120000000000000000e+02
3.425514195583596120e+03 3.417660377358490678e+03 9.175322514976080868e+00 3.170000000000000000e+02 2.120000000000000000e+02
